country_code	country	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
246	Finland	63.0712	64.809	65.4721	65.8318	66.6702	68.2961	70.0883	70.697	71.9964	73.4816	74.9956	76.1802	77.7241	78.8564	2023
831	Guernsey	69.7429	71.9519	71.2965	70.921	70.4353	71.9932	73.2798	74.5763	75.361	77.4257	78.245	80.0646	81.3171	81.2847	2023
352	Iceland	70.178	71.2513	71.1121	71.0229	71.354	73.52	73.9556	75.1194	76.1956	76.8974	78.6917	79.5335	80.5966	80.9624	2023
372	Ireland	65.4377	67.4765	68.2603	68.6623	68.8414	69.451	70.4768	71.4833	72.63	73.3543	75.3227	77.3873	78.9684	80.2387	2023
833	Isle of Man	61.3055	59.9587	59.2425	60.6441	61.3996	62.7722	64.4958	66.9406	69.3974	71.4004	74.0704	77.3917	79.2371	79.8105	2023
832	Jersey	66.9794	67.5153	67.4835	67.9514	68.2785	68.9686	70.6681	72.5892	74.2395	75.9587	77.2337	78.3764	79.0701	78.5448	2023
428	Latvia	61.937	64.6454	66.4955	66.223	65.3	63.9849	63.988	65.7418	61.4222	63.1444	64.8267	66.0384	68.8823	70.1271	2023
440	Lithuania	62.8551	64.8579	67.1699	67.7159	67.1089	66.0257	65.6716	67.2169	64.0268	65.4254	66.1468	65.7289	68.4467	70.434	2023
578	Norway	71.0469	71.4404	71.0915	71.1728	71.4032	72.1927	72.7164	73.0139	74.2898	75.4858	76.8135	78.3513	79.5972	80.9852	2023
752	Sweden	70.4934	71.2457	71.5558	71.8576	72.1315	72.4324	73.4732	74.2778	75.4919	76.8101	77.9117	79.04	80.0501	80.8338	2023
826	United Kingdom	66.799	67.7345	67.994	68.5581	69.0733	69.9115	71.1817	72.2279	73.4903	74.6275	76.1014	77.5681	78.9789	79.2378	2023
925	Southern Europe	61.1495	63.7144	65.5028	66.9874	68.2539	69.5493	70.7013	71.8802	72.1705	74.0318	75.6436	77.1547	78.4732	79.1857	2023
8	Albania	44.8291	51.2516	56.9226	61.2477	64.1287	66.4034	67.6358	68.8349	69.9131	70.6659	72.7243	75.0592	75.8216	76.9876	2023
20	Andorra	71.7292	71.1355	71.4619	72.8822	74.0506	75.0746	76.1173	75.7229	77.9304	79.2874	81.0588	82.2698	82.4932	82.0718	2023
70	Bosnia and Herzegovina	48.1216	53.8243	58.3394	61.26	63.3329	65.9421	66.7916	67.4349	53.2375	70.1302	72.3415	72.4	73.3161	73.7865	2023
191	Croatia	58.4573	62.3233	64.7504	65.9442	66.3745	67.0397	66.7019	68.1846	67.645	69.8248	71.1305	72.3788	73.8904	74.4871	2023
292	Gibraltar	61.9466	66.0715	69.9761	69.7234	70.2725	72.0248	73.8687	75.3764	76.5858	143.617	80.6437	87.6231	81.5567	82.1785	2023
300	Greece	65.197	66.8786	68.4143	69.4793	70.5695	71.5335	72.8543	74.1516	74.9008	75.4996	76.2663	77.1035	77.8712	78.5583	2023
380	Italy	64.6492	66.0991	66.9878	68.0987	69.2055	70.2927	71.5905	73.1286	74.1905	75.6332	77.3657	78.9081	80.067	80.6933	2023
412	Kosovo (under UNSC res. 1244)	43.7911	46.6932	48.9095	51.7146	53.8677	56.6359	58.9552	62.0949	65.5888	63.5964	70.4223	71.9629	73.5758	74.4192	2023
470	Malta	62.8526	65.5245	66.9771	67.8257	68.6336	70.0914	70.8775	73.187	74.4491	74.9278	76.4147	77.5856	79.2667	80.5498	2023
499	Montenegro	58.2255	61.9331	65.0853	67.6714	69.0569	69.4811	69.4731	70.2386	70.5541	70.267	70.9622	71.966	73.398	73.4709	2023
807	North Macedonia	52.6814	58.3516	60.6527	63.0655	64.8772	66.9237	67.852	68.5651	69.1732	69.5726	70.5016	71.7826	73.0238	73.697	2023
620	Portugal	57.5827	59.4758	61.4086	63.024	65.0571	66.9221	69.0157	70.55	71.2832	72.3987	74.1886	76.0821	77.6241	78.5743	2023
674	San Marino	71.5328	72.8196	73.3095	73.5975	73.8272	74.8982	75.918	76.8085	77.3228	78.5643	79.9884	81.8785	82.9871	83.8307	2023
688	Serbia	57.0153	62.1299	65.4361	67.7247	67.8196	68.7395	68.0589	68.829	68.8331	69.1134	69.4946	70.6052	71.9635	72.5753	2023
705	Slovenia	61.4518	64.5993	65.1482	64.9622	66.3112	67.1523	67.2878	68.5599	69.6136	71.1738	72.6066	74.9758	76.8927	77.8648	2023
724	Spain	62.2564	65.2988	67.3081	68.6399	69.8333	71.4184	72.9806	73.506	74.0533	75.2875	76.5964	78.1164	79.5965	80.2759	2023
926	Western Europe	65.2693	66.6499	67.5344	67.9363	68.5264	69.5603	70.7308	72.0456	73.0428	74.4215	75.8827	77.362	78.483	79.1535	2023
40	Austria	63.7975	64.8586	66.3663	66.6808	67.1766	68.4527	69.5425	71.4658	72.7039	74.2572	75.9586	77.3486	78.4261	79.2905	2023
56	Belgium	65.3748	66.8068	67.3898	67.6828	68.339	69.4086	70.5855	71.9375	73.065	74.166	75.3762	76.8386	78.0146	79.057	2023
250	France	64.4037	66.2024	67.2825	67.7723	68.6404	69.6586	70.7285	72.0663	73.2539	74.5788	75.953	77.4803	78.7021	79.4434	2023
276	Germany	65.0229	66.2905	67.2272	67.6364	68.0102	69.0458	70.3507	71.6931	72.5761	74.0613	75.6452	77.0315	78.0488	78.5724	2023
438	Liechtenstein	66.4375	69.5596	71.0812	70.952	72.2345	74.2811	73.8449	75.2346	76.499	75.3334	78.0106	80.0891	81.2009	81.9103	2023
442	Luxembourg	63.9302	65.3876	65.9882	66.6365	66.8942	68.1255	69.4134	70.9427	72.3646	73.7843	75.2636	77.4757	78.9612	79.8064	2023
492	Monaco	68.0721	70.1722	70.9943	71.0001	71.5513	72.59	73.7279	76.641	77.2414	78.4306	80.5295	82.1246	83.6784	84.6891	2023
528	Netherlands	70.684	71.2912	71.2227	71.0397	71.2476	72.021	72.8468	73.4991	74.258	75.1184	76.3047	78.1569	79.4457	80.1153	2023
756	Switzerland	67.1593	68.262	68.7973	69.7379	70.7721	71.9427	72.8562	73.8636	74.6733	76.3002	77.8819	79.4188	80.5614	81.496	2023
5505	Americas	55.2501	57.2772	58.7975	59.715	61.1715	63.1531	64.9055	66.5198	67.9178	69.5315	70.9936	72.3406	73.3516	73.6201	2023
904	Latin America and the Caribbean	48.232	51.2134	53.7741	55.7588	57.7392	59.8164	61.6139	63.683	65.2219	67.0115	68.6469	70.0771	71.2319	71.7596	2023
915	Caribbean	50.7744	53.8044	56.1793	58.5416	60.4079	61.8452	63.0628	64.1246	64.9523	66.2033	67.6148	68.0347	68.8659	69.4757	2023
660	Anguilla	77.4577	68.7476	66.9331	67.8386	68.6254	71.173	74.073	76.875	75.7892	75.8609	76.6965	74.4417	75.8589	77.1092	2023
28	Antigua and Barbuda	57.5409	58.7882	61.4456	64.565	67.5677	69.7135	70.5815	70.7615	70.9686	71.1258	71.9722	72.9405	73.7987	74.2444	2023
533	Aruba	57.5016	60.5028	61.5651	63.0417	64.8174	66.6831	68.7913	69.4913	69.6307	70.1349	70.444	71.0919	71.935	72.8612	2023
44	Bahamas	56.4645	58.6033	60.6995	62.6043	64.3515	65.8657	66.6886	67.2223	68.0216	68.4397	69.8837	70.1707	70.2932	69.973	2023
52	Barbados	54.0744	59.8173	63.828	66.0899	67.057	68.8903	71.0742	71.2361	70.9348	71.4012	72.5908	72.9664	73.5483	74.1151	2023
535	Bonaire, Sint Eustatius and Saba	68.4611	70.2784	71.3841	72.7409	75.7503	75.9447	75.098	74.9794	73.9061	74.7485	75.0334	74.8087	75.6576	76.3079	2023
92	British Virgin Islands	63.0597	66.2604	68.412	68.7947	68.5421	71.7833	73.082	74.5296	75.3805	73.6892	74.8876	75.902	75.3424	75.7284	2023
136	Cayman Islands	61.1391	63.5999	64.5953	66.418	68.2625	69.5668	70.8247	70.5482	71.3991	71.7689	73.2286	72.9698	75.2757	77.0222	2023
192	Cuba	58.1571	60.2222	62.5	65.0978	67.6985	70.2263	71.5416	71.8244	72.0225	73.2103	74.9318	75.5973	75.9648	75.1201	2023
531	Curaçao	59.7735	62.205	64.0463	65.3156	66.6007	67.9354	69.0083	69.6248	69.897	70.1296	70.303	70.858	72.2359	72.3643	2023
212	Dominica	47.4494	55.5268	59.998	62.7424	64.9913	67.2126	69.3001	68.6588	69.4557	68.9897	69.5344	69.541	68.8247	68.3073	2023
214	Dominican Republic	44.5894	48.3222	51.5002	54.848	58.1692	60.4156	62.4074	64.2338	65.755	66.7772	67.6269	68.3985	69.3171	69.8155	2023
308	Grenada	53.4555	58.762	61.3414	63.642	64.8914	65.5426	64.3171	66.6842	68.3111	69.7112	70.5754	71.9621	72.606	72.3101	2023
312	Guadeloupe	52.5447	56.601	60.0856	60.6801	62.75	65.2298	67.5396	69.4126	70.9815	72.4795	73.9344	75.0374	76.7292	77.2264	2023
332	Haiti	36.6177	40.023	41.9216	44.3314	46.2476	47.8087	49.5138	51.1333	52.9286	55.35	57.2779	57.3785	58.2929	61.1282	2023
388	Jamaica	56.8736	60.2929	62.9555	64.1967	65.3866	66.7576	67.9244	69.8465	70.4532	69.6106	69.4195	69.0857	70.1733	69.4848	2023
474	Martinique	54.2102	57.8664	60.1283	62.1433	64.5833	67.546	70.3765	72.1945	73.5548	74.6673	76.1936	77.7706	79.1633	78.689	2023
500	Montserrat	49.98	58.3868	64.0168	67.7131	71.107	71.252	72.8631	74.4224	74.5534	74.9117	79.0709	75.5244	75.7541	76.8696	2023
630	Puerto Rico	61.438	65.4044	66.1647	67.7016	67.9948	68.9941	69.6737	69.4216	69.2697	70.5085	72.8971	74.3491	76.0646	76.8408	2023
652	Saint Barthélemy	83.9475	85.4825	85.7027	86.4595	88.371	87.751	89.2791	90.2384	86.9436	81.7097	82.1715	80.5048	80.7166	82.2223	2023
659	Saint Kitts and Nevis	52.7342	54.1193	55.2009	56.9713	58.8093	59.3586	61.5348	63.6224	64.984	65.8197	67.5501	68.2492	68.2653	67.9042	2023
662	Saint Lucia	51.6495	54.4367	57.9995	61.3687	62.5997	64.5343	67.3422	67.3881	68.245	69.1265	69.1081	69.9986	70.2237	69.2178	2023
663	Saint Martin (French part)	86.3198	87.8235	88.2333	87.919	88.7574	88.8719	88.7751	77.3008	73.861	73.6826	75.932	75.7917	76.7113	79.8447	2023
670	Saint Vincent and the Grenadines	48.2426	54.8809	58.9881	61.2081	63.2528	65.9375	67.5306	68.7778	68.5347	67.9721	68.3048	68.3659	67.6535	68.2615	2023
534	Sint Maarten (Dutch part)	86.4114	87.5723	88.9942	89.5138	92.8787	81.1423	77.6353	75.5825	70.8658	72.1503	74.1439	74.1492	74.2324	74.7213	2023
780	Trinidad and Tobago	57.1641	59.7926	61.7929	62.4018	62.898	63.6518	63.8308	64.6855	65.354	65.7503	66.5271	67.8832	69.6141	69.8269	2023
796	Turks and Caicos Islands	61.1947	68.6113	80.3502	83.5841	80.619	75.0724	72.3865	73.4037	72.2795	71.8654	73.6649	76.1463	76.2376	76.4181	2023
850	United States Virgin Islands	57.3366	58.8482	60.7311	62.0061	63.5737	64.43	65.7314	66.4762	67.2583	67.6455	68.7013	68.8486	69.4997	69.778	2023
916	Central America	44.3545	48.921	52.4126	54.5483	56.7802	58.6711	60.4081	63.7514	65.7815	67.8976	69.8685	70.5418	71.1172	70.864	2023
84	Belize	49.1271	53.1049	56.8216	60.4773	62.2387	64.0189	65.6888	67.1242	67.529	67.0457	67.4381	68.5598	68.7612	69.4957	2023
188	Costa Rica	58.0327	60.8192	62.8801	64.2923	66.7445	69.6038	71.9676	73.253	74.0357	74.3454	75.6203	76.5501	77.3846	77.3695	2023
222	El Salvador	42.8694	45.2839	47.24	48.8662	49.3471	48.8208	47.5828	55.176	58.472	61.5277	63.9433	65.2092	66.4994	66.1578	2023
320	Guatemala	39.0293	42.5907	46.1262	46.5608	50.1011	51.796	51.8209	58.5868	59.6403	62.4906	64.7856	66.2306	67.9798	68.7608	2023
340	Honduras	40.6516	43.7673	47.4298	50.9345	53.1948	57.2653	59.9447	62.2618	64.0335	64.7705	66.7311	67.4561	68.362	69.3092	2023
484	Mexico	44.8707	49.9852	53.6095	55.9118	58.184	60.3491	62.4772	65.1785	67.0157	69.1439	70.9702	71.3446	71.625	71.0463	2023
558	Nicaragua	40.6534	43.7306	46.8896	49.8276	50.6345	49.7399	52.1955	53.9889	60.6022	62.3643	65.385	68.2336	69.4954	70.3244	2023
591	Panama	55.3432	57.6182	60.3573	61.8654	63.9595	66.3126	67.6759	67.9936	68.7079	69.6269	71.3622	72.6481	73.8525	74.9255	2023
931	South America	49.2571	51.6201	53.8756	55.753	57.6627	59.9091	61.8078	63.5547	65.0044	66.7646	68.3116	70.1097	71.5005	72.3043	2023
32	Argentina	59.7713	60.9401	61.5977	61.9396	62.6196	64.2721	65.8256	67.4728	68.9771	70.0049	70.9902	72.1096	73.0015	73.6685	2023
68	Bolivia (Plurinational State of)	39.0137	40.3709	41.9577	43.9398	46.1564	48.8928	51.2319	53.716	56.673	59.1529	61.1226	62.9683	64.5175	64.5233	2023
76	Brazil	47.4857	49.8362	52.0262	54.0007	56.1553	58.4571	60.6214	62.5196	63.8207	65.5679	67.4253	69.5912	71.1595	72.143	2023
152	Chile	52.1875	53.7849	55.6033	58.5884	61.1664	64.8412	67.3896	69.5601	71.4223	73.1161	74.9962	76.1997	77.2164	78.0688	2023
170	Colombia	47.8085	52.1776	56.2117	58.6225	60.6743	62.8929	64.5322	64.4568	64.8867	66.6327	68.1295	70.7075	72.6467	73.4116	2023
218	Ecuador	47.5895	49.9797	52.8842	55.3662	57.6154	59.77	62.085	64.371	66.8591	68.7462	70.2356	71.4286	73.0641	73.5072	2023
238	Falkland Islands (Malvinas)	78.3463	77.6766	80.2754	81.4159	74.5582	69.3232	66.8201	66.958	76.8586	84.877	89.2535	94.557	89.743	87.7737	2023
254	French Guiana	45.4415	49.921	55.1123	58.7665	61.0624	62.17	64.4423	66.7754	68.2177	69.328	70.5063	72.0018	73.6436	74.3108	2023
328	Guyana	49.6596	53.8999	56.084	57.3599	57.8967	58.2323	58.4507	58.953	59.9071	60.1451	61.1641	62.484	63.413	64.8868	2023
600	Paraguay	55.8793	57.0074	58.6364	60.1267	61.3411	62.5062	63.7175	65.021	66.2008	67.3735	68.4999	69.5741	70.4544	70.5491	2023
604	Peru	45.3781	47.5936	50.6683	52.5831	54.7833	57.5636	58.6703	60.5884	63.4976	67.0662	69.286	70.609	72.2049	73.4827	2023
740	Suriname	50.2691	53.3976	56.3412	57.1765	57.2882	57.5653	58.1936	58.5593	59.3678	60.8488	62.9589	65.5397	66.9428	68.2435	2023
858	Uruguay	63.3576	64.3413	65.011	65.417	66.0549	66.7274	67.7712	68.7253	69.3622	70	71.1809	72.2758	72.9313	73.695	2023
862	Venezuela (Bolivarian Republic of)	51.0537	54.7145	58.371	61.8333	63.7572	65.3725	66.645	68.1092	68.3151	69.1281	68.5248	68.9059	68.8549	68.2464	2023
905	Northern America	65.9303	66.6777	67.0177	67.0161	67.9261	69.6521	70.9561	71.6094	72.5122	73.8094	74.839	75.9335	76.7625	76.5134	2023
60	Bermuda	57.8286	61.9913	64.4606	65.0156	66.704	68.4748	69.4141	69.8444	71.2539	73.6421	83.1348	75.784	76.7516	78.0113	2023
124	Canada	66.7918	67.7336	68.5941	69.134	69.7264	70.8687	72.5167	73.6366	74.7091	75.8397	77.2492	78.4606	79.6319	79.9385	2023
304	Greenland	42.607	53.9029	56.8209	59.1344	61.558	59.3389	59.9153	60.3332	61.4944	62.249	64.5702	65.929	67.4374	68.3345	2023
666	Saint Pierre and Miquelon	87.688	73.6205	67.7637	67.3694	70.3211	72.7972	72.7207	71.5421	71.4931	72.043	73.7498	75.2079	75.5694	75.9746	2023
840	United States of America	65.876	66.5965	66.8813	66.8221	67.7529	69.5297	70.7974	71.3989	72.2771	73.5909	74.581	75.6604	76.45	76.1418	2023
909	Oceania	59.6441	61.5	62.5902	63.2249	64.6264	66.3006	67.9169	69.192	70.7729	71.8269	73.1123	74.2432	75.2803	76.0266	2023
927	Australia/New Zealand	66.9538	67.7296	67.9703	67.7817	68.5483	70.0814	71.6241	72.832	74.5702	75.9269	77.6936	79.0575	80.2098	80.9327	2023
36	Australia	66.7976	67.6174	67.8636	67.6778	68.4975	70.2226	71.8114	73.1168	74.7721	76.1149	77.8639	79.2103	80.3484	81.0736	2023
554	New Zealand	67.6572	68.2678	68.4914	68.2729	68.7721	69.468	70.7525	71.4696	73.5773	74.9953	76.8351	78.2859	79.4963	80.2152	2023
928	Melanesia	40.3075	44.4298	47.5511	50.5929	53.1913	55.7558	57.4822	58.7251	59.8444	60.6477	61.1515	61.7937	62.676	63.5377	2023
242	Fiji	52.8301	56.1924	58.2059	59.4704	58.8725	59.7936	60.4006	62.3547	63.2933	64.2082	63.8174	64.3075	64.3874	64.8989	2023
540	New Caledonia	43.133	46.9074	50.6634	54.7371	58.7914	61.3626	63.4828	65.5696	67.197	69.3438	71.604	72.5908	73.9594	74.6797	2023
598	Papua New Guinea	38.2209	42.3965	45.4901	48.6658	51.6333	54.318	56.1462	57.2164	58.4393	59.3628	60.0455	60.7542	61.7416	62.6338	2023
90	Solomon Islands	41.3249	44.0268	47.9823	52.4559	57.042	60.5973	63.014	63.8931	64.5937	64.7533	65.4073	66.3302	67.5392	68.4641	2023
548	Vanuatu	44.3859	47.5832	50.3084	52.7021	55.6881	59.2721	61.341	63.4362	65.6165	66.6422	67.5328	67.5601	68.0161	68.6968	2023
954	Micronesia	51.5743	53.2448	55.1687	56.9672	58.6384	60.1583	61.8126	63.1674	64.2737	65.2378	75.9621	90.1722	67.5423	67.6536	2023
316	Guam	59.5243	60.6985	62.3556	63.1158	64.0709	66.3956	69.5116	70.8242	71.2186	71.7247	72.993	73.3386	72.6227	72.4993	2023
296	Kiribati	45.2655	45.9553	48.062	51.5081	53.7178	54.5591	56.2894	58.256	60.5488	62.0674	63.452	63.9263	64.1933	63.9702	2023
584	Marshall Islands	47.8057	48.4996	50.3345	53.1296	55.5484	56.9343	58.0953	59.3727	58.8802	60.6489	61.5142	62.123	63.0693	63.9596	2023
583	Micronesia (Fed. States of)	47.3428	50.383	52.8627	55.3239	57.176	58.5668	59.6272	59.9571	61.0419	61.1337	61.495	61.7347	62.2776	62.6111	2023
520	Nauru	70.5595	76.5009	87.0103	72.4941	68.5906	61.7316	59.2506	56.9689	58.7221	58.2122	56.8008	55.8907	58.5597	59.9911	2023
580	Northern Mariana Islands	61.5049	63.1793	64.9676	67.0569	66.8494	67.0095	67.6254	70.1127	69.2367	70.5623	74.6376	77.6638	77.0714	76.9729	2023
585	Palau	53.9966	50.4052	53.4499	54.6332	54.9532	55.7939	56.3628	58.4888	60.7105	60.7704	62.0154	65.2915	68.0242	68.7079	2023
957	Polynesia	49.8004	53.6602	56.3976	58.8203	60.9749	62.8938	64.9092	66.7897	68.2612	69.8791	71.3435	72.1519	73.0521	73.6592	2023
16	American Samoa	59.6503	62.236	63.1683	62.3835	64.7657	65.9144	67.5551	68.8802	68.5538	68.5936	69.4829	70.2994	70.6065	70.5677	2023
184	Cook Islands	43.7839	50.2973	55.3794	63.4135	68.4335	66.4069	65.8498	66.9411	66.6414	68.9867	69.5061	71.055	72.8912	73.7984	2023
258	French Polynesia	53.213	57.1501	59.3383	60.5907	62.2336	64.5909	68.1813	71.2681	73.222	75.5605	77.3072	78.097	79.4203	80.3978	2023
570	Niue	84.0844	76.3649	83.3484	79.8185	86.8203	88.6673	84.8172	87.4576	88.8742	92.9956	91.9461	87.4012	86.9717	86.2433	2023
882	Samoa	48.5903	51.5438	53.9397	56.7587	59.3308	61.3291	62.9829	64.3912	65.8451	67.3355	69.7766	68.9525	69.0242	68.9482	2023
772	Tokelau	85.2542	86.8792	82.8531	84.6953	88.5718	87.7701	88.3651	88.7159	90.6115	92.2657	92.2393	92.2148	92.4866	97.4902	2023
776	Tonga	48.5018	54.2951	57.3766	60.0106	61.9109	62.875	63.3617	63.878	64.5203	65.6444	66.649	67.3102	67.8741	68.5076	2023
798	Tuvalu	54.2201	59.0533	58.3278	68.32	70.15	64.2729	64.2826	66.1614	66.7954	66.7897	63.6099	64.5443	66.4249	67.7699	2023
876	Wallis and Futuna Islands	40.1079	42.9811	48.3757	52.3467	58.3206	62.4313	65.467	71.0852	74.6405	74.7363	75.1553	76.5408	78.8508	79.27	2023
